Company Name,Industry,Symbol,Series,ISIN Code
Indian Oil Corporation Ltd.,Oil Gas & Consumable Fuels,IOC,EQ,INE242A01010
Indian Overseas Bank,Financial Services,IOB,EQ,INE565A01014
Indian Railway Catering And Tourism Corporation Ltd.,Consumer Services,IRCTC,EQ,INE335Y01020
Indian Railway Finance Corporation Ltd.,Financial Services,IRFC,EQ,INE053F01010
Indigo Paints Ltd.,Consumer Durables,INDIGOPNTS,EQ,INE09VQ01012
Indo Count Industries Ltd.,Textiles,ICIL,EQ,INE483B01026
Indoco Remedies Ltd.,Healthcare,INDOCO,EQ,INE873D01024
Indraprastha Gas Ltd.,Oil Gas & Consumable Fuels,IGL,EQ,INE203G01027
Indus Towers Ltd.,Telecommunication,INDUSTOWER,EQ,INE121J01017
IndusInd Bank Ltd.,Financial Services,INDUSINDBK,EQ,INE095A01012
Infibeam Avenues Ltd.,Financial Services,INFIBEAM,EQ,INE483S01020
Info Edge (India) Ltd.,Consumer Services,NAUKRI,EQ,INE663F01024
Infosys Ltd.,Information Technology,INFY,EQ,INE009A01021
Ingersoll Rand (India) Ltd.,Capital Goods,INGERRAND,EQ,INE177A01018
Inox Wind Ltd.,Capital Goods,INOXWIND,EQ,INE066P01011
Intellect Design Arena Ltd.,Information Technology,INTELLECT,EQ,INE306R01017
InterGlobe Aviation Ltd.,Services,INDIGO,EQ,INE646L01027
Ion Exchange (India) Ltd.,Utilities,IONEXCHANG,EQ,INE570A01022
Ipca Laboratories Ltd.,Healthcare,IPCALAB,EQ,INE571A01038
Isgec Heavy Engineering Ltd.,Construction,ISGEC,EQ,INE858B01029
J.B. Chemicals & Pharmaceuticals Ltd.,Healthcare,JBCHEPHARM,EQ,INE572A01036
J.K. Cement Ltd.,Construction Materials,JKCEMENT,EQ,INE823G01014
J.Kumar Infraprojects Ltd.,Construction,JKIL,EQ,INE576I01022
JBM Auto Ltd.,Automobile and Auto Components,JBMA,EQ,INE927D01044
JK Lakshmi Cement Ltd.,Construction Materials,JKLAKSHMI,EQ,INE786A01032
JK Paper Ltd.,Forest Materials,JKPAPER,EQ,INE789E01012
JK Tyre & Industries Ltd.,Automobile and Auto Components,JKTYRE,EQ,INE573A01042
JM Financial Ltd.,Financial Services,JMFINANCIL,EQ,INE780C01023
JSW Energy Ltd.,Power,JSWENERGY,EQ,INE121E01018
JSW Holdings Ltd.,Financial Services,JSWHL,EQ,INE824G01012
JSW Infrastructure Ltd.,Services,JSWINFRA,EQ,INE880J01026
JSW Steel Ltd.,Metals & Mining,JSWSTEEL,EQ,INE019A01038
JTEKT India Ltd.,Automobile and Auto Components,JTEKTINDIA,EQ,INE643A01035
JTL Industries Ltd.,Capital Goods,JTLIND,EQ,INE391J01024
Jai Balaji Industries Ltd.,Metals & Mining,JAIBALAJI,BE,INE091G01018
Jai Corp Ltd.,Capital Goods,JAICORPLTD,EQ,INE070D01027
Jain Irrigation Systems Ltd.,Capital Goods,JISLJALEQS,EQ,INE175A01038
Jaiprakash Associates Ltd.,Construction,JPASSOCIAT,EQ,INE455F01025
Jaiprakash Power Ventures Ltd.,Power,JPPOWER,BE,INE351F01018
Jammu & Kashmir Bank Ltd.,Financial Services,J&KBANK,EQ,INE168A01041
Jamna Auto Industries Ltd.,Automobile and Auto Components,JAMNAAUTO,EQ,INE039C01032
Jindal Saw Ltd.,Capital Goods,JINDALSAW,EQ,INE324A01024
Jindal Stainless Ltd.,Metals & Mining,JSL,EQ,INE220G01021
Jindal Steel & Power Ltd.,Metals & Mining,JINDALSTEL,EQ,INE749A01030
Jindal Worldwide Ltd.,Textiles,JINDWORLD,EQ,INE247D01039
Jio Financial Services Ltd.,Financial Services,JIOFIN,EQ,INE758E01017
Johnson Controls - Hitachi Air Conditioning India Ltd.,Consumer Durables,JCHAC,EQ,INE782A01015
Jubilant Foodworks Ltd.,Consumer Services,JUBLFOOD,EQ,INE797F01020
Jubilant Ingrevia Ltd.,Chemicals,JUBLINGREA,EQ,INE0BY001018
Jubilant Pharmova Ltd.,Healthcare,JUBLPHARMA,EQ,INE700A01033
Jupiter Life Line Hospitals Ltd.,Healthcare,JLHL,EQ,INE682M01012
Jupiter Wagons Ltd.,Capital Goods,JWL,EQ,INE209L01016
Justdial Ltd.,Consumer Services,JUSTDIAL,EQ,INE599M01018
Jyothy Labs Ltd.,Fast Moving Consumer Goods,JYOTHYLAB,EQ,INE668F01031
Jyoti CNC Automation Ltd.,Capital Goods,JYOTICNC,EQ,INE980O01024
K.P.R. Mill Ltd.,Textiles,KPRMILL,EQ,INE930H01031
KEI Industries Ltd.,Capital Goods,KEI,EQ,INE878B01027
KNR Constructions Ltd.,Construction,KNRCON,EQ,INE634I01029
KPI Green Energy Ltd.,Power,KPIGREEN,EQ,INE542W01017
KPIT Technologies Ltd.,Information Technology,KPITTECH,EQ,INE04I401011
KRBL Ltd.,Fast Moving Consumer Goods,KRBL,EQ,INE001B01026
KSB Ltd.,Capital Goods,KSB,EQ,INE999A01015
Kajaria Ceramics Ltd.,Consumer Durables,KAJARIACER,EQ,INE217B01036
Kalpataru Projects International Ltd.,Construction,KPIL,EQ,INE220B01022
Kalyan Jewellers India Ltd.,Consumer Durables,KALYANKJIL,EQ,INE303R01014
Kansai Nerolac Paints Ltd.,Consumer Durables,KANSAINER,EQ,INE531A01024
Karnataka Bank Ltd.,Financial Services,KTKBANK,EQ,INE614B01018
Karur Vysya Bank Ltd.,Financial Services,KARURVYSYA,EQ,INE036D01028
Kaveri Seed Company Ltd.,Fast Moving Consumer Goods,KSCL,EQ,INE455I01029
Kaynes Technology India Ltd.,Capital Goods,KAYNES,EQ,INE918Z01012
Kec International Ltd.,Construction,KEC,EQ,INE389H01022
Kesoram Industries Ltd.,Construction Materials,KESORAMIND,EQ,INE087A01019
Kfin Technologies Ltd.,Financial Services,KFINTECH,EQ,INE138Y01010
Kirloskar Brothers Ltd.,Capital Goods,KIRLOSBROS,EQ,INE732A01036
Kirloskar Oil Eng Ltd.,Capital Goods,KIRLOSENG,EQ,INE146L01010
Kolte-Patil Developers Ltd.,Realty,KOLTEPATIL,EQ,INE094I01018
Kotak Mahindra Bank Ltd.,Financial Services,KOTAKBANK,EQ,INE237A01028
Krishna Institute of Medical Sciences Ltd.,Healthcare,KIMS,EQ,INE967H01017
Krsnaa Diagnostics Ltd.,Healthcare,KRSNAA,EQ,INE08LI01020
L&T Finance Holdings Ltd.,Financial Services,L&TFH,EQ,INE498L01015
L&T Technology Services Ltd.,Information Technology,LTTS,EQ,INE010V01017
LG Balakrishnan & Bros Ltd.,Automobile and Auto Components,LGBBROSLTD,EQ,INE337A01034
LIC Housing Finance Ltd.,Financial Services,LICHSGFIN,EQ,INE115A01026
LT Foods Ltd.,Fast Moving Consumer Goods,LTFOODS,EQ,INE818H01020
LTIMindtree Ltd.,Information Technology,LTIM,EQ,INE214T01019
La Opala RG Ltd.,Consumer Durables,LAOPALA,EQ,INE059D01020
Landmark Cars Ltd.,Automobile and Auto Components,LANDMARK,EQ,INE559R01029
Larsen & Toubro Ltd.,Construction,LT,EQ,INE018A01030
Latent View Analytics Ltd.,Information Technology,LATENTVIEW,EQ,INE0I7C01011
Laurus Labs Ltd.,Healthcare,LAURUSLABS,EQ,INE947Q01028
Laxmi Organic Industries Ltd.,Chemicals,LXCHEM,EQ,INE576O01020
Lemon Tree Hotels Ltd.,Consumer Services,LEMONTREE,EQ,INE970X01018
Life Insurance Corporation of India,Financial Services,LICI,EQ,INE0J1Y01017
Linde India Ltd.,Chemicals,LINDEINDIA,EQ,INE473A01011
Lloyds Engineering Works Ltd.,Capital Goods,LLOYDSENGG,EQ,INE093R01011
Lloyds Metals And Energy Ltd.,Metals & Mining,LLOYDSME,EQ,INE281B01032
Lupin Ltd.,Healthcare,LUPIN,EQ,INE326A01037
Lux Industries Ltd.,Textiles,LUXIND,EQ,INE150G01020
MAS Financial Services Ltd.,Financial Services,MASFIN,EQ,INE348L01012
MMTC Ltd.,Services,MMTC,EQ,INE123F01029
MOIL Ltd.,Metals & Mining,MOIL,EQ,INE490G01020
MRF Ltd.,Automobile and Auto Components,MRF,EQ,INE883A01011
MSTC Ltd.,Services,MSTCLTD,EQ,INE255X01014
MTAR Technologies Ltd.,Capital Goods,MTARTECH,EQ,INE864I01014
Macrotech Developers Ltd.,Realty,LODHA,EQ,INE670K01029
Mahanagar Gas Ltd.,Oil Gas & Consumable Fuels,MGL,EQ,INE002S01010
Maharashtra Seamless Ltd.,Capital Goods,MAHSEAMLES,EQ,INE271B01025
Mahindra & Mahindra Financial Services Ltd.,Financial Services,M&MFIN,EQ,INE774D01024
Mahindra & Mahindra Ltd.,Automobile and Auto Components,M&M,EQ,INE101A01026
Mahindra Holidays & Resorts India Ltd.,Consumer Services,MHRIL,EQ,INE998I01010
Mahindra Lifespace Developers Ltd.,Realty,MAHLIFE,EQ,INE813A01018
Mahindra Logistics Ltd.,Services,MAHLOG,EQ,INE766P01016
Maithan Alloys Ltd.,Metals & Mining,MAITHANALL,EQ,INE683C01011
Man Infraconstruction Ltd.,Construction,MANINFRA,EQ,INE949H01023
Manappuram Finance Ltd.,Financial Services,MANAPPURAM,EQ,INE522D01027
Mangalore Refinery & Petrochemicals Ltd.,Oil Gas & Consumable Fuels,MRPL,EQ,INE103A01014
Mankind Pharma Ltd.,Healthcare,MANKIND,EQ,INE634S01028
Marico Ltd.,Fast Moving Consumer Goods,MARICO,EQ,INE196A01026
Marksans Pharma Ltd.,Healthcare,MARKSANS,EQ,INE750C01026
Maruti Suzuki India Ltd.,Automobile and Auto Components,MARUTI,EQ,INE585B01010
Mastek Ltd.,Information Technology,MASTEK,EQ,INE759A01021
Max Financial Services Ltd.,Financial Services,MFSL,EQ,INE180A01020
Max Healthcare Institute Ltd.,Healthcare,MAXHEALTH,EQ,INE027H01010
Mazagoan Dock Shipbuilders Ltd.,Capital Goods,MAZDOCK,EQ,INE249Z01012
Medplus Health Services Ltd.,Consumer Services,MEDPLUS,EQ,INE804L01022
Metro Brands Ltd.,Consumer Durables,METROBRAND,EQ,INE317I01021
Metropolis Healthcare Ltd.,Healthcare,METROPOLIS,EQ,INE112L01020
Minda Corporation Ltd.,Automobile and Auto Components,MINDACORP,EQ,INE842C01021
Mishra Dhatu Nigam Ltd.,Capital Goods,MIDHANI,EQ,INE099Z01011
Motherson Sumi Wiring India Ltd.,Automobile and Auto Components,MSUMI,EQ,INE0FS801015
Motilal Oswal Financial Services Ltd.,Financial Services,MOTILALOFS,EQ,INE338I01027
MphasiS Ltd.,Information Technology,MPHASIS,EQ,INE356A01018
Mrs. Bectors Food Specialities Ltd.,Fast Moving Consumer Goods,BECTORFOOD,EQ,INE495P01012
Multi Commodity Exchange of India Ltd.,Financial Services,MCX,EQ,INE745G01035
Muthoot Finance Ltd.,Financial Services,MUTHOOTFIN,EQ,INE414G01012
Muthoot Microfin Ltd.,Financial Services,MUTHOOTMF,EQ,INE046W01019
NATCO Pharma Ltd.,Healthcare,NATCOPHARM,EQ,INE987B01026
NBCC (India) Ltd.,Construction,NBCC,EQ,INE095N01031
NCC Ltd.,Construction,NCC,EQ,INE868B01028
NESCO Ltd.,Services,NESCO,EQ,INE317F01035
NHPC Ltd.,Power,NHPC,EQ,INE848E01016
NIIT Learning Systems Ltd.,Consumer Services,NIITMTS,EQ,INE342G01023
NLC India Ltd.,Power,NLCINDIA,EQ,INE589A01014
NMDC Ltd.,Metals & Mining,NMDC,EQ,INE584A01023
NMDC Steel Ltd.,Metals & Mining,NSLNISP,EQ,INE0NNS01018
NOCIL Ltd.,Chemicals,NOCIL,EQ,INE163A01018
NRB Bearings Ltd.,Automobile and Auto Components,NRBBEARING,EQ,INE349A01021
NTPC Ltd.,Power,NTPC,EQ,INE733E01010
Narayana Hrudayalaya Ltd.,Healthcare,NH,EQ,INE410P01011
National Aluminium Co. Ltd.,Metals & Mining,NATIONALUM,EQ,INE139A01034
National Fertilizers Ltd.,Chemicals,NFL,EQ,INE870D01012
Nava Ltd.,Power,NAVA,EQ,INE725A01022
Navin Fluorine International Ltd.,Chemicals,NAVINFLUOR,EQ,INE048G01026
Navneet Education Ltd.,Media Entertainment & Publication,NAVNETEDUL,EQ,INE060A01024
Nazara Technologies Ltd.,Media Entertainment & Publication,NAZARA,EQ,INE418L01021
Nestle India Ltd.,Fast Moving Consumer Goods,NESTLEIND,EQ,INE239A01024
Netweb Technologies India Ltd.,Information Technology,NETWEB,EQ,INE0NT901020
Network18 Media & Investments Ltd.,Media Entertainment & Publication,NETWORK18,BE,INE870H01013
Neuland Laboratories Ltd.,Healthcare,NEULANDLAB,EQ,INE794A01010
Newgen Software Technologies Ltd.,Information Technology,NEWGEN,EQ,INE619B01017
Nippon Life India Asset Management Ltd.,Financial Services,NAM-INDIA,EQ,INE298J01013
Nucleus Software Exports Ltd.,Information Technology,NUCLEUS,EQ,INE096B01018
Nuvama Wealth Management Ltd.,Financial Services,NUVAMA,EQ,INE531F01015
Nuvoco Vistas Corporation Ltd.,Construction Materials,NUVOCO,EQ,INE118D01016
Oberoi Realty Ltd.,Realty,OBEROIRLTY,EQ,INE093I01010
Oil & Natural Gas Corporation Ltd.,Oil Gas & Consumable Fuels,ONGC,EQ,INE213A01029
Oil India Ltd.,Oil Gas & Consumable Fuels,OIL,EQ,INE274J01014
Olectra Greentech Ltd.,Automobile and Auto Components,OLECTRA,EQ,INE260D01016
One 97 Communications Ltd.,Financial Services,PAYTM,EQ,INE982J01020
Optiemus Infracom Ltd.,Telecommunication,OPTIEMUS,EQ,INE350C01017
Oracle Financial Services Software Ltd.,Information Technology,OFSS,EQ,INE881D01027
Orient Cement Ltd.,Construction Materials,ORIENTCEM,EQ,INE876N01018
Orient Electric Ltd.,Consumer Durables,ORIENTELEC,EQ,INE142Z01019
Orissa Min Dev Co Ltd.,Metals & Mining,ORISSAMINE,EQ,INE725E01024
PB Fintech Ltd.,Financial Services,POLICYBZR,EQ,INE417T01026
PCBL Ltd.,Chemicals,PCBL,EQ,INE602A01031
PDS Ltd.,Textiles,PDSL,EQ,INE111Q01021
PG Electroplast Ltd.,Consumer Durables,PGEL,EQ,INE457L01011
PI Industries Ltd.,Chemicals,PIIND,EQ,INE603J01030
PNB Housing Finance Ltd.,Financial Services,PNBHOUSING,EQ,INE572E01012
PNC Infratech Ltd.,Construction,PNCINFRA,EQ,INE195J01029
PSP Projects Ltd.,Construction,PSPPROJECT,EQ,INE488V01015
PTC India Ltd.,Power,PTC,EQ,INE877F01012
PVR INOX Ltd.,Media Entertainment & Publication,PVRINOX,EQ,INE191H01014
Page Industries Ltd.,Textiles,PAGEIND,EQ,INE761H01022
Paisalo Digital Ltd.,Financial Services,PAISALO,EQ,INE420C01059
Paradeep Phosphates Ltd.,Chemicals,PARADEEP,EQ,INE088F01024
Paras Defence and Space Technologies Ltd.,Capital Goods,PARAS,EQ,INE045601015
Patanjali Foods Ltd.,Fast Moving Consumer Goods,PATANJALI,EQ,INE619A01035
Patel Engineering Ltd.,Construction,PATELENG,EQ,INE244B01030
Persistent Systems Ltd.,Information Technology,PERSISTENT,EQ,INE262H01021
Petronet LNG Ltd.,Oil Gas & Consumable Fuels,PETRONET,EQ,INE347G01014
Phoenix Mills Ltd.,Realty,PHOENIXLTD,EQ,INE211B01039
Pidilite Industries Ltd.,Chemicals,PIDILITIND,EQ,INE318A01026
Piramal Enterprises Ltd.,Financial Services,PEL,EQ,INE140A01024
Piramal Pharma Ltd.,Healthcare,PPLPHARMA,EQ,INE0DK501011
Poly Medicure Ltd.,Healthcare,POLYMED,EQ,INE205C01021
Polycab India Ltd.,Capital Goods,POLYCAB,EQ,INE455K01017
Polyplex Corporation Ltd.,Capital Goods,POLYPLEX,EQ,INE633B01018
Poonawalla Fincorp Ltd.,Financial Services,POONAWALLA,EQ,INE511C01022
Power Finance Corporation Ltd.,Financial Services,PFC,EQ,INE134E01011
Power Grid Corporation of India Ltd.,Power,POWERGRID,EQ,INE752E01010
Power Mech Projects Ltd.,Construction,POWERMECH,EQ,INE211R01019
Praj Industries Ltd.,Capital Goods,PRAJIND,EQ,INE074A01025
Prestige Estates Projects Ltd.,Realty,PRESTIGE,EQ,INE811K01011
Pricol Ltd.,Automobile and Auto Components,PRICOLLTD,EQ,INE726V01018
Prince Pipes and Fittings Ltd.,Capital Goods,PRINCEPIPE,EQ,INE689W01016
Prism Johnson Ltd.,Construction Materials,PRSMJOHNSN,EQ,INE010A01011
Procter & Gamble Hygiene & Health Care Ltd.,Fast Moving Consumer Goods,PGHH,EQ,INE179A01014
Punjab National Bank,Financial Services,PNB,EQ,INE160A01022
Puravankara Ltd.,Realty,PURVA,BE,INE323I01011
Quess Corp Ltd.,Services,QUESS,EQ,INE615P01015
R R Kabel Ltd.,Capital Goods,RRKABEL,EQ,INE777K01022
RBL Bank Ltd.,Financial Services,RBLBANK,EQ,INE976G01028
REC Ltd.,Financial Services,RECLTD,EQ,INE020B01018
RHI MAGNESITA INDIA LTD.,Capital Goods,RHIM,EQ,INE743M01012
RITES Ltd.,Construction,RITES,EQ,INE320J01015
Radico Khaitan Ltd,Fast Moving Consumer Goods,RADICO,EQ,INE944F01028
Rail Vikas Nigam Ltd.,Construction,RVNL,EQ,INE415G01027
Railtel Corporation Of India Ltd.,Telecommunication,RAILTEL,EQ,INE0DD101019
Rain Industries Ltd,Chemicals,RAIN,EQ,INE855B01025
Rainbow Childrens Medicare Ltd.,Healthcare,RAINBOW,EQ,INE961O01016
Rajesh Exports Ltd.,Consumer Durables,RAJESHEXPO,EQ,INE343B01030
Rallis India Ltd.,Chemicals,RALLIS,EQ,INE613A01020
Ramkrishna Forgings Ltd.,Automobile and Auto Components,RKFORGE,EQ,INE399G01023
Ramky Infra Ltd.,Construction,RAMKY,EQ,INE874I01013
Rashtriya Chemicals & Fertilizers Ltd.,Chemicals,RCF,EQ,INE027A01015
Rategain Travel Technologies Ltd.,Information Technology,RATEGAIN,EQ,INE0CLI01024
Ratnamani Metals & Tubes Ltd.,Capital Goods,RATNAMANI,EQ,INE703B01027
RattanIndia Enterprises Ltd.,Consumer Services,RTNINDIA,EQ,INE834M01019
RattanIndia Power Ltd.,Power,RTNPOWER,BE,INE399K01017
Raymond Ltd.,Textiles,RAYMOND,EQ,INE301A01014
Redington Ltd.,Services,REDINGTON,EQ,INE891D01026
Redtape Ltd.,Consumer Durables,REDTAPE,EQ,INE0LXT01019
Reliance Industries Ltd.,Oil Gas & Consumable Fuels,RELIANCE,EQ,INE002A01018
Reliance Infrastructure Ltd.,Power,RELINFRA,EQ,INE036A01016
Reliance Power Ltd.,Power,RPOWER,BE,INE614G01033
Religare Enterprises Ltd.,Financial Services,RELIGARE,EQ,INE621H01010
Responsive Industries Ltd.,Consumer Durables,RESPONIND,EQ,INE688D01026
Restaurant Brands Asia Ltd.,Consumer Services,RBA,EQ,INE07T201019
Rossari Biotech Ltd.,Chemicals,ROSSARI,EQ,INE02A801020
Route Mobile Ltd.,Telecommunication,ROUTE,EQ,INE450U01017
SBFC Finance Ltd.,Financial Services,SBFC,EQ,INE423Y01016
SBI Cards and Payment Services Ltd.,Financial Services,SBICARD,EQ,INE018E01016
SBI Life Insurance Company Ltd.,Financial Services,SBILIFE,EQ,INE123W01016
SJVN Ltd.,Power,SJVN,EQ,INE002L01015
SKF India Ltd.,Capital Goods,SKFINDIA,EQ,INE640A01023
SRF Ltd.,Chemicals,SRF,EQ,INE647A01010
Safari Industries (India) Ltd.,Consumer Durables,SAFARI,EQ,INE429E01023
Sagar Cements Ltd.,Construction Materials,SAGCEM,EQ,INE229C01021
Sai Silks (Kalamandir) Ltd.,Consumer Services,KALAMANDIR,EQ,INE438K01021
Samhi Hotels Ltd.,Consumer Services,SAMHI,EQ,INE08U801020
Samvardhana Motherson International Ltd.,Automobile and Auto Components,MOTHERSON,EQ,INE775A01035
Sandur Manganese & Iron Ores Ltd.,Oil Gas & Consumable Fuels,SANDUMA,EQ,INE149K01016
Sanghi Industries Ltd.,Construction Materials,SANGHIIND,EQ,INE999B01013
Sanghvi Movers Ltd.,Capital Goods,SANGHVIMOV,EQ,INE989A01024
Sanofi India Ltd.,Healthcare,SANOFI,EQ,INE058A01010
Sansera Engineering Ltd.,Automobile and Auto Components,SANSERA,EQ,INE953O01021
