Company Name,Industry,Symbol,Series,ISIN Code
Caplin Point Laboratories Ltd.,Healthcare,CAPLIPOINT.NS,EQ,INE475E01026
Capri Global Capital Ltd.,Financial Services,CGCL.NS,EQ,INE180C01042
Carborundum Universal Ltd.,Capital Goods,CARBORUNIV.NS,EQ,INE120A01034
Cartrade Tech Ltd.,Consumer Services,CARTRADE.NS,EQ,INE290S01011
Castrol India Ltd.,Oil Gas & Consumable Fuels,CASTROLIND.NS,EQ,INE172A01027
Ceat Ltd.,Automobile and Auto Components,CEATLTD.NS,EQ,INE482A01020
Cello World Ltd.,Consumer Durables,CELLO.NS,EQ,INE0LMW01024
Central Bank of India,Financial Services,CENTRALBK.NS,EQ,INE483A01010
Central Depository Services (India) Ltd.,Financial Services,CDSL.NS,EQ,INE736A01011
Century Plyboards (India) Ltd.,Consumer Durables,CENTURYPLY.NS,EQ,INE348B01021
Century Textile & Industries Ltd.,Forest Materials,CENTURYTEX.NS,EQ,INE055A01016
Cera Sanitaryware Ltd,Consumer Durables,CERA.NS,EQ,INE739E01017
Chalet Hotels Ltd.,Consumer Services,CHALET.NS,EQ,INE427F01016
Chambal Fertilizers & Chemicals Ltd.,Chemicals,CHAMBLFERT.NS,EQ,INE085A01013
Chemplast Sanmar Ltd.,Chemicals,CHEMPLASTS.NS,EQ,INE488A01050
Chennai Petroleum Corporation Ltd.,Oil Gas & Consumable Fuels,CHENNPETRO.NS,EQ,INE178A01016
Choice International Ltd.,Financial Services,CHOICEIN.NS,EQ,INE102B01014
Cholamandalam Financial Holdings Ltd.,Financial Services,CHOLAHLDNG.NS,EQ,INE149A01033
Cholamandalam Investment and Finance Company Ltd.,Financial Services,CHOLAFIN.NS,EQ,INE121A01024
Cigniti Technologies Ltd.,Information Technology,CIGNITITEC.NS,EQ,INE675C01017
Cipla Ltd.,Healthcare,CIPLA.NS,EQ,INE059A01026
City Union Bank Ltd.,Financial Services,CUB.NS,EQ,INE491A01021
Clean Science and Technology Ltd.,Chemicals,CLEAN.NS,EQ,INE227W01023
Coal India Ltd.,Oil Gas & Consumable Fuels,COALINDIA.NS,EQ,INE522F01014
Cochin Shipyard Ltd.,Capital Goods,COCHINSHIP.NS,EQ,INE704P01025
Coforge Ltd.,Information Technology,COFORGE.NS,EQ,INE591G01017
Colgate Palmolive (India) Ltd.,Fast Moving Consumer Goods,COLPAL.NS,EQ,INE259A01022
Computer Age Management Services Ltd.,Financial Services,CAMS.NS,EQ,INE596I01012
Concord Biotech Ltd.,Healthcare,CONCORDBIO.NS,EQ,INE338H01029
Confidence Petroleum India Ltd.,Oil Gas & Consumable Fuels,CONFIPET.NS,EQ,INE552D01024
Container Corporation of India Ltd.,Services,CONCOR.NS,EQ,INE111A01025
Coromandel International Ltd.,Chemicals,COROMANDEL.NS,EQ,INE169A01031
Craftsman Automation Ltd.,Automobile and Auto Components,CRAFTSMAN.NS,EQ,INE00LO01017
CreditAccess Grameen Ltd.,Financial Services,CREDITACC.NS,EQ,INE741K01010
Crompton Greaves Consumer Electricals Ltd.,Consumer Durables,CROMPTON.NS,EQ,INE299U01018
Cummins India Ltd.,Capital Goods,CUMMINSIND.NS,EQ,INE298A01020
Cyient DLM Ltd.,Capital Goods,CYIENTDLM.NS,EQ,INE055S01018
Cyient Ltd.,Information Technology,CYIENT.NS,EQ,INE136B01020
D.B.Corp Ltd.,Media Entertainment & Publication,DBCORP.NS,BE,INE950I01011
DCB Bank Ltd.,Financial Services,DCBBANK.NS,EQ,INE503A01015
DCM Shriram Ltd.,Diversified,DCMSHRIRAM.NS,EQ,INE499A01024
DCX Systems Ltd.,Capital Goods,DCXINDIA.NS,EQ,INE0KL801015
DLF Ltd.,Realty,DLF.NS,EQ,INE271C01023
DOMS Industries Ltd.,Fast Moving Consumer Goods,DOMS.NS,EQ,INE321T01012
Dabur India Ltd.,Fast Moving Consumer Goods,DABUR.NS,EQ,INE016A01026
Dalmia Bharat Ltd.,Construction Materials,DALBHARAT.NS,EQ,INE00R701025
Dalmia Bharat Sugar and Industries Ltd.,Fast Moving Consumer Goods,DALMIASUG.NS,EQ,INE495A01022
Data Patterns (India) Ltd.,Capital Goods,DATAPATTNS.NS,EQ,INE0IX101010
Datamatics Global Services Ltd.,Information Technology,DATAMATICS.NS,EQ,INE365B01017
Deepak Fertilisers & Petrochemicals Corp. Ltd.,Chemicals,DEEPAKFERT.NS,EQ,INE501A01019
Deepak Nitrite Ltd.,Chemicals,DEEPAKNTR.NS,EQ,INE288B01029
Delhivery Ltd.,Services,DELHIVERY.NS,EQ,INE148O01028
Delta Corp Ltd.,Consumer Services,DELTACORP.NS,EQ,INE124G01033
Den Networks Ltd.,Media Entertainment & Publication,DEN.NS,EQ,INE947J01015
Devyani International Ltd.,Consumer Services,DEVYANI.NS,EQ,INE872J01023
Dhani Services Ltd.,Financial Services,DHANI.NS,EQ,INE274G01010
Dhanuka Agritech Ltd.,Chemicals,DHANUKA.NS,EQ,INE435G01025
Dilip Buildcon Ltd.,Construction,DBL.NS,EQ,INE917M01012
Dish TV India Ltd.,Media Entertainment & Publication,DISHTV.NS,EQ,INE836F01026
Dishman Carbogen Amcis Ltd.,Healthcare,DCAL.NS,EQ,INE385W01011
Divi's Laboratories Ltd.,Healthcare,DIVISLAB.NS,EQ,INE361B01024
Dixon Technologies (India) Ltd.,Consumer Durables,DIXON.NS,EQ,INE935N01020
Dodla Dairy Ltd.,Fast Moving Consumer Goods,DODLA.NS,EQ,INE021O01019
Dr. Lal Path Labs Ltd.,Healthcare,LALPATHLAB.NS,EQ,INE600L01024
Dr. Reddy's Laboratories Ltd.,Healthcare,DRREDDY.NS,EQ,INE089A01023
Dreamfolks Services Ltd.,Services,DREAMFOLKS.NS,EQ,INE0JS101016
E.I.D. Parry (India) Ltd.,Chemicals,EIDPARRY.NS,EQ,INE126A01031
EIH Ltd.,Consumer Services,EIHOTEL.NS,EQ,INE230A01023
EPL Ltd.,Capital Goods,EPL.NS,EQ,INE255A01020
ESAF Small Finance Bank Ltd.,Financial Services,ESAFSFB.NS,EQ,INE818W01011
Easy Trip Planners Ltd.,Consumer Services,EASEMYTRIP.NS,EQ,INE07O001026
Edelweiss Financial Services Ltd.,Financial Services,EDELWEISS.NS,EQ,INE532F01054
Eicher Motors Ltd.,Automobile and Auto Components,EICHERMOT.NS,EQ,INE066A01021
Elecon Engineering Co. Ltd.,Capital Goods,ELECON.NS,EQ,INE205B01023
Electronics Mart India Ltd.,Consumer Services,EMIL.NS,EQ,INE02YR01019
Electrosteel Castings Ltd.,Capital Goods,ELECTCAST.NS,EQ,INE086A01029
Elgi Equipments Ltd.,Capital Goods,ELGIEQUIP.NS,EQ,INE285A01027
Emami Ltd.,Fast Moving Consumer Goods,EMAMILTD.NS,EQ,INE548C01032
Endurance Technologies Ltd.,Automobile and Auto Components,ENDURANCE.NS,EQ,INE913H01037
Engineers India Ltd.,Construction,ENGINERSIN.NS,EQ,INE510A01028
Epigral Ltd.,Chemicals,EPIGRAL.NS,EQ,INE071N01016
Equitas Small Finance Bank Ltd.,Financial Services,EQUITASBNK.NS,EQ,INE063P01018
Eris Lifesciences Ltd.,Healthcare,ERIS.NS,EQ,INE406M01024
Escorts Kubota Ltd.,Capital Goods,ESCORTS.NS,EQ,INE042A01014
Ethos Ltd.,Consumer Durables,ETHOSLTD.NS,EQ,INE04TZ01018
Eveready Industries India Ltd.,Fast Moving Consumer Goods,EVEREADY.NS,EQ,INE128A01029
Exide Industries Ltd.,Automobile and Auto Components,EXIDEIND.NS,EQ,INE302A01020
FDC Ltd.,Healthcare,FDC.NS,EQ,INE258B01022
FSN E-Commerce Ventures Ltd.,Consumer Services,NYKAA.NS,EQ,INE388Y01029
Fedbank Financial Services Ltd.,Financial Services,FEDFINA.NS,EQ,INE007N01010
Federal Bank Ltd.,Financial Services,FEDERALBNK.NS,EQ,INE171A01029
Fertilisers and Chemicals Travancore Ltd.,Chemicals,FACT.NS,EQ,INE188A01015
Fiem Industries Ltd,Automobile and Auto Components,FIEMIND.NS,EQ,INE737H01014
Fine Organic Industries Ltd.,Chemicals,FINEORG.NS,EQ,INE686Y01026
Fineotex Chemical Ltd.,Chemicals,FCL.NS,EQ,INE045J01026
Finolex Cables Ltd.,Capital Goods,FINCABLES.NS,EQ,INE235A01022
Finolex Industries Ltd.,Capital Goods,FINPIPE.NS,EQ,INE183A01024
Firstsource Solutions Ltd.,Services,FSL.NS,EQ,INE684F01012
Five-Star Business Finance Ltd.,Financial Services,FIVESTAR.NS,EQ,INE128S01021
Flair Writing Industries Ltd.,Fast Moving Consumer Goods,FLAIR.NS,EQ,INE00Y201027
Fortis Healthcare Ltd.,Healthcare,FORTIS.NS,EQ,INE061F01013
Fusion Micro Finance Ltd.,Financial Services,FUSION.NS,EQ,INE139R01012
G R Infraprojects Ltd.,Construction,GRINFRA.NS,EQ,INE201P01022
GAIL (India) Ltd.,Oil Gas & Consumable Fuels,GAIL.NS,EQ,INE129A01019
GHCL Ltd.,Chemicals,GHCL.NS,EQ,INE539A01019
GMM Pfaudler Ltd.,Capital Goods,GMMPFAUDLR.NS,EQ,INE541A01023
GMR Airports Infrastructure Ltd.,Services,GMRINFRA.NS,EQ,INE776C01039
Gabriel India Ltd.,Automobile and Auto Components,GABRIEL.NS,EQ,INE524A01029
Galaxy Surfactants Ltd.,Chemicals,GALAXYSURF.NS,EQ,INE600K01018
Ganesh Housing Corporation Ltd.,Realty,GANESHHOUC.NS,EQ,INE460C01014
Garden Reach Shipbuilders & Engineers Ltd.,Capital Goods,GRSE.NS,EQ,INE382Z01011
Garware Hi-Tech Films Ltd.,Capital Goods,GRWRHITECH.NS,EQ,INE291A01017
Gateway Distriparks Ltd.,Services,GATEWAY.NS,EQ,INE079J01017
General Insurance Corporation of India,Financial Services,GICRE.NS,EQ,INE481Y01014
Gillette India Ltd.,Fast Moving Consumer Goods,GILLETTE.NS,EQ,INE322A01010
Gland Pharma Ltd.,Healthcare,GLAND.NS,EQ,INE068V01023
Glaxosmithkline Pharmaceuticals Ltd.,Healthcare,GLAXO.NS,EQ,INE159A01016
Glenmark Life Sciences Ltd.,Healthcare,GLS.NS,EQ,INE03Q201024
Glenmark Pharmaceuticals Ltd.,Healthcare,GLENMARK.NS,EQ,INE935A01035
Global Health Ltd.,Healthcare,MEDANTA.NS,EQ,INE474Q01031
Globus Spirits Ltd.,Fast Moving Consumer Goods,GLOBUSSPR.NS,EQ,INE615I01010
Go Fashion (India) Ltd.,Consumer Services,GOCOLORS.NS,EQ,INE0BJS01011
Godawari Power & Ispat Ltd.,Capital Goods,GPIL.NS,EQ,INE177H01021
Godfrey Phillips India Ltd.,Fast Moving Consumer Goods,GODFRYPHLP.NS,EQ,INE260B01028
Godrej Agrovet Ltd.,Fast Moving Consumer Goods,GODREJAGRO.NS,EQ,INE850D01014
Godrej Consumer Products Ltd.,Fast Moving Consumer Goods,GODREJCP.NS,EQ,INE102D01028
Godrej Industries Ltd.,Diversified,GODREJIND.NS,EQ,INE233A01035
Godrej Properties Ltd.,Realty,GODREJPROP.NS,EQ,INE484J01027
Gokaldas Exports Ltd.,Textiles,GOKEX.NS,EQ,INE887G01027
Granules India Ltd.,Healthcare,GRANULES.NS,EQ,INE101D01020
Graphite India Ltd.,Capital Goods,GRAPHITE.NS,EQ,INE371A01025
Grasim Industries Ltd.,Construction Materials,GRASIM.NS,EQ,INE047A01021
Gravita India Ltd.,Metals & Mining,GRAVITA.NS,EQ,INE024L01027
Great Eastern Shipping Co. Ltd.,Services,GESHIP.NS,EQ,INE017A01032
Greaves Cotton Ltd.,Capital Goods,GREAVESCOT.NS,EQ,INE224A01026
Greenpanel Industries Ltd.,Consumer Durables,GREENPANEL.NS,EQ,INE08ZM01014
Greenply Industries Ltd.,Consumer Durables,GREENPLY.NS,EQ,INE461C01038
Grindwell Norton Ltd.,Capital Goods,GRINDWELL.NS,EQ,INE536A01023
Gufic Biosciences Ltd.,Healthcare,GUFICBIO.NS,EQ,INE742B01025
Gujarat Alkalies & Chemicals Ltd.,Chemicals,GUJALKALI.NS,EQ,INE186A01019
Gujarat Ambuja Exports Ltd.,Fast Moving Consumer Goods,GAEL.NS,EQ,INE036B01030
Gujarat Fluorochemicals Ltd.,Chemicals,FLUOROCHEM.NS,EQ,INE09N301011
Gujarat Gas Ltd.,Oil Gas & Consumable Fuels,GUJGASLTD.NS,EQ,INE844O01030
Gujarat Mineral Development Corporation Ltd.,Metals & Mining,GMDCLTD.NS,EQ,INE131A01031
Gujarat Narmada Valley Fertilizers and Chemicals Ltd.,Chemicals,GNFC.NS,EQ,INE113A01013
Gujarat Pipavav Port Ltd.,Services,GPPL.NS,EQ,INE517F01014
Gujarat State Fertilizers & Chemicals Ltd.,Chemicals,GSFC.NS,EQ,INE026A01025
Gujarat State Petronet Ltd.,Oil Gas & Consumable Fuels,GSPL.NS,EQ,INE246F01010
Gulf Oil Lubricants India Ltd.,Oil Gas & Consumable Fuels,GULFOILLUB.NS,EQ,INE635Q01029
H.E.G. Ltd.,Capital Goods,HEG.NS,EQ,INE545A01016
H.G. Infra Engineering Ltd.,Construction,HGINFRA.NS,EQ,INE926X01010
HBL Power Systems Ltd.,Automobile and Auto Components,HBLPOWER.NS,EQ,INE292B01021
HCL Technologies Ltd.,Information Technology,HCLTECH.NS,EQ,INE860A01027
HDFC Asset Management Company Ltd.,Financial Services,HDFCAMC.NS,EQ,INE127D01025
HDFC Bank Ltd.,Financial Services,HDFCBANK.NS,EQ,INE040A01034
HDFC Life Insurance Company Ltd.,Financial Services,HDFCLIFE.NS,EQ,INE795G01014
HFCL Ltd.,Telecommunication,HFCL.NS,EQ,INE548A01028
HLE Glascoat Ltd.,Capital Goods,HLEGLAS.NS,EQ,INE461D01028
HMA Agro Industries Ltd.,Fast Moving Consumer Goods,HMAAGRO.NS,EQ,INE0ECP01024
Happiest Minds Technologies Ltd.,Information Technology,HAPPSTMNDS.NS,EQ,INE419U01012
Happy Forgings Ltd.,Capital Goods,HAPPYFORGE.NS,EQ,INE330T01021
Hathway Cable & Datacom Ltd.,Media Entertainment & Publication,HATHWAY.NS,EQ,INE982F01036
Havells India Ltd.,Consumer Durables,HAVELLS.NS,EQ,INE176B01034
HeidelbergCement India Ltd.,Construction Materials,HEIDELBERG.NS,EQ,INE578A01017
Hemisphere Properties India Ltd.,Services,HEMIPROP.NS,EQ,INE0AJG01018
Heritage Foods Ltd.,Fast Moving Consumer Goods,HERITGFOOD.NS,EQ,INE978A01027
Hero MotoCorp Ltd.,Automobile and Auto Components,HEROMOTOCO.NS,EQ,INE158A01026
Hikal Ltd.,Healthcare,HIKAL.NS,EQ,INE475B01022
Himadri Speciality Chemical Ltd.,Chemicals,HSCL.NS,EQ,INE019C01026
Hindalco Industries Ltd.,Metals & Mining,HINDALCO.NS,EQ,INE038A01020
Hindustan Aeronautics Ltd.,Capital Goods,HAL.NS,EQ,INE066F01020
Hindustan Construction Co. Ltd.,Construction,HCC.NS,EQ,INE549A01026
Hindustan Copper Ltd.,Metals & Mining,HINDCOPPER.NS,EQ,INE531E01026
Hindustan Oil Exploration Co. Ltd.,Oil Gas & Consumable Fuels,HINDOILEXP.NS,EQ,INE345A01011
Hindustan Petroleum Corporation Ltd.,Oil Gas & Consumable Fuels,HINDPETRO.NS,EQ,INE094A01015
Hindustan Unilever Ltd.,Fast Moving Consumer Goods,HINDUNILVR.NS,EQ,INE030A01027
Hindustan Zinc Ltd.,Metals & Mining,HINDZINC.NS,EQ,INE267A01025
Hindware Home Innovation Ltd.,Consumer Durables,HINDWAREAP.NS,EQ,INE05AN01011
Hitachi Energy India Ltd.,Capital Goods,POWERINDIA.NS,EQ,INE07Y701011
Home First Finance Company India Ltd.,Financial Services,HOMEFIRST.NS,EQ,INE481N01025
Honasa Consumer Ltd.,Fast Moving Consumer Goods,HONASA.NS,EQ,INE0J5401028
Honeywell Automation India Ltd.,Capital Goods,HONAUT.NS,EQ,INE671A01010
Housing & Urban Development Corporation Ltd.,Financial Services,HUDCO.NS,EQ,INE031A01017
ICICI Bank Ltd.,Financial Services,ICICIBANK.NS,EQ,INE090A01021
ICICI Lombard General Insurance Company Ltd.,Financial Services,ICICIGI.NS,EQ,INE765G01017
ICICI Prudential Life Insurance Company Ltd.,Financial Services,ICICIPRULI.NS,EQ,INE726G01019
ICICI Securities Ltd.,Financial Services,ISEC.NS,EQ,INE763G01038
IDBI Bank Ltd.,Financial Services,IDBI.NS,EQ,INE008A01015
IDFC First Bank Ltd.,Financial Services,IDFCFIRSTB.NS,EQ,INE092T01019
IDFC Ltd.,Financial Services,IDFC.NS,EQ,INE043D01016
IFB Industries Ltd.,Consumer Durables,IFBIND.NS,EQ,INE559A01017
IFCI Ltd.,Financial Services,IFCI.NS,EQ,INE039A01010
IIFL Finance Ltd.,Financial Services,IIFL.NS,EQ,INE530B01024
IIFL Securities Ltd.,Financial Services,IIFLSEC.NS,EQ,INE489L01022
IKIO Lighting Ltd.,Consumer Durables,IKIO.NS,EQ,INE0LOJ01019
INOX India Ltd.,Capital Goods,INOXINDIA.NS,EQ,INE616N01034
IOL Chem and Pharma Ltd.,Healthcare,IOLCP.NS,EQ,INE485C01011
