Date,Open,High,Low,Close,P/E,P/B,Div Yield %
2005-04-01,-,-,-,1000.0,,,
2005-04-01,,,,1000.0,,,
2005-04-04,,,,1007.5,,,
2005-04-04,-,-,-,1007.5,,,
2005-04-05,,,,998.77,,,
2005-04-05,-,-,-,998.77,,,
2005-04-06,,,,1017.0,,,
2005-04-06,-,-,-,1017.08,,,
2005-04-07,,,,1018.9,,,
2005-04-07,-,-,-,1018.96,,,
2005-04-08,,,,1011.3,,,
2005-04-08,-,-,-,1011.39,,,
2005-04-11,,,,1003.7,,,
2005-04-11,-,-,-,1003.75,,,
2005-04-12,,,,1011.7,,,
2005-04-12,-,-,-,1011.74,,,
2005-04-13,,,,1009.7,,,
2005-04-13,-,-,-,1009.74,,,
2005-04-15,-,-,-,984.13,,,
2005-04-15,,,,984.13,,,
2005-04-18,-,-,-,979.05,,,
2005-04-18,,,,979.05,,,
2005-04-19,-,-,-,973.67,,,
2005-04-19,,,,973.67,,,
2005-04-20,-,-,-,980.67,,,
2005-04-20,,,,980.67,,,
2005-04-21,,,,997.1,,,
2005-04-21,-,-,-,997.1,,,
2005-04-22,,,,1011.4,,,
2005-04-22,-,-,-,1011.45,,,
2005-04-25,-,-,-,1017.63,,,
2005-04-25,,,,1017.6,,,
2005-04-26,-,-,-,1020.8,,,
2005-04-26,,,,1020.8,,,
2005-04-27,-,-,-,1014.41,,,
2005-04-27,,,,1014.4,,,
2005-04-28,-,-,-,1014.33,,,
2005-04-28,,,,1014.3,,,
2005-04-29,-,-,-,994.01,,,
2005-04-29,,,,994.01,,,
2005-05-02,,,,985.82,,,
2005-05-02,-,-,-,985.82,,,
2005-05-03,-,-,-,991.87,,,
2005-05-03,,,,991.87,,,
2005-05-04,-,-,-,1010.35,,,
2005-05-04,,,,1010.3,,,
2005-05-05,-,-,-,1023.33,,,
2005-05-05,,,,1023.3,,,
2005-05-06,-,-,-,1029.39,,,
2005-05-06,,,,1029.3,,,
2005-05-09,-,-,-,1044.64,,,
2005-05-09,,,,1044.6,,,
2005-05-10,-,-,-,1049.7,,,
2005-05-10,,,,1049.7,,,
2005-05-11,-,-,-,1054.01,,,
2005-05-11,,,,1054.0,,,
2005-05-12,,,,1074.0,,,
