Date,Open,High,Low,Close,P/E,P/B,Div Yield %
2005-04-01,-,-,-,1000.0,-,-,-
2005-04-04,-,-,-,1006.21,-,-,-
2005-04-05,-,-,-,998.76,-,-,-
2005-04-06,-,-,-,1020.76,-,-,-
2005-04-07,-,-,-,1025.26,-,-,-
2005-04-08,-,-,-,1014.06,-,-,-
2005-04-11,-,-,-,1004.32,-,-,-
2005-04-12,-,-,-,1013.43,-,-,-
2005-04-13,-,-,-,1014.78,-,-,-
2005-04-15,-,-,-,984.78,-,-,-
2005-04-18,-,-,-,979.33,-,-,-
2005-04-19,-,-,-,973.24,-,-,-
2005-04-20,-,-,-,977.47,-,-,-
2005-04-21,-,-,-,999.31,-,-,-
2005-04-22,-,-,-,1014.23,-,-,-
2005-04-25,-,-,-,1025.26,-,-,-
2005-04-26,-,-,-,1029.66,-,-,-
2005-04-27,-,-,-,1025.5,-,-,-
2005-04-28,-,-,-,1024.39,-,-,-
2005-04-29,-,-,-,1002.59,-,-,-
2005-05-02,-,-,-,991.14,-,-,-
2005-05-03,-,-,-,992.66,-,-,-
2005-05-04,-,-,-,1010.88,-,-,-
2005-05-05,-,-,-,1021.58,-,-,-
2005-05-06,-,-,-,1024.77,-,-,-
2005-05-09,-,-,-,1043.16,-,-,-
2005-05-10,-,-,-,1050.54,-,-,-
2005-05-11,-,-,-,1059.14,-,-,-
2005-05-12,-,-,-,1084.55,-,-,-
2005-05-13,-,-,-,1106.62,-,-,-
2005-05-16,-,-,-,1127.4,-,-,-
2005-05-17,-,-,-,1112.76,-,-,-
2005-05-18,-,-,-,1120.46,-,-,-
2005-05-19,-,-,-,1146.26,-,-,-
2005-05-20,-,-,-,1155.97,-,-,-
2005-05-23,-,-,-,1185.88,-,-,-
2005-05-24,-,-,-,1179.25,-,-,-
2005-05-25,-,-,-,1180.28,-,-,-
2005-05-26,-,-,-,1169.57,-,-,-
2005-05-27,-,-,-,1161.77,-,-,-
2005-05-30,-,-,-,1147.16,-,-,-
2005-05-31,-,-,-,1162.34,-,-,-
2005-06-01,-,-,-,1170.14,-,-,-
2005-06-02,-,-,-,1164.79,-,-,-
2005-06-03,-,-,-,1187.08,-,-,-
2005-06-04,-,-,-,1207.05,-,-,-
2005-06-06,-,-,-,1210.07,-,-,-
2005-06-07,-,-,-,1212.6,-,-,-
2005-06-08,-,-,-,1213.41,-,-,-
2005-06-09,-,-,-,1212.55,-,-,-
2005-06-10,-,-,-,1208.42,-,-,-
2005-06-13,-,-,-,1215.01,-,-,-
2005-06-14,-,-,-,1224.69,-,-,-
2005-06-15,-,-,-,1226.79,-,-,-
2005-06-16,-,-,-,1200.26,-,-,-
2005-06-17,-,-,-,1176.58,-,-,-
2005-06-20,-,-,-,1156.4,-,-,-
2005-06-21,-,-,-,1167.18,-,-,-
2005-06-22,-,-,-,1163.52,-,-,-
2005-06-23,-,-,-,1171.9,-,-,-
2005-06-24,-,-,-,1186.7,-,-,-
2005-06-27,-,-,-,1180.56,-,-,-
2005-06-28,-,-,-,1154.87,-,-,-
2005-06-29,-,-,-,1167.01,-,-,-
2005-06-30,-,-,-,1172.39,-,-,-
2005-07-01,-,-,-,1185.78,-,-,-
2005-07-04,-,-,-,1201.01,-,-,-
2005-07-05,-,-,-,1190.63,-,-,-
2005-07-06,-,-,-,1208.32,-,-,-
2005-07-07,-,-,-,1196.33,-,-,-
2005-07-08,-,-,-,1219.57,-,-,-
2005-07-11,-,-,-,1241.83,-,-,-
2005-07-12,-,-,-,1242.16,-,-,-
2005-07-13,-,-,-,1254.65,-,-,-
2005-07-14,-,-,-,1263.6,-,-,-
2005-07-15,-,-,-,1287.31,-,-,-
2005-07-18,-,-,-,1314.22,-,-,-
2005-07-19,-,-,-,1321.84,-,-,-
2005-07-20,-,-,-,1331.52,-,-,-
2005-07-21,-,-,-,1332.2,-,-,-
2005-07-22,-,-,-,1356.02,-,-,-
2005-07-25,-,-,-,1356.21,-,-,-
2005-07-26,-,-,-,1339.66,-,-,-
2005-07-27,-,-,-,1335.01,-,-,-
2005-07-29,-,-,-,1323.02,-,-,-
2005-08-01,-,-,-,1324.25,-,-,-
2005-08-02,-,-,-,1345.13,-,-,-
2005-08-03,-,-,-,1337.36,-,-,-
2005-08-04,-,-,-,1351.99,-,-,-
2005-08-05,-,-,-,1378.04,-,-,-
2005-08-08,-,-,-,1369.21,-,-,-
2005-08-09,-,-,-,1378.73,-,-,-
2005-08-10,-,-,-,1422.53,-,-,-
2005-08-11,-,-,-,1450.55,-,-,-
2005-08-12,-,-,-,1461.88,-,-,-
2005-08-16,-,-,-,1489.12,-,-,-
2005-08-17,-,-,-,1518.59,-,-,-
2005-08-18,-,-,-,1513.58,-,-,-
2005-08-19,-,-,-,1537.49,-,-,-
2005-08-22,-,-,-,1540.31,-,-,-
2005-08-23,-,-,-,1495.4,-,-,-
2005-08-24,-,-,-,1474.49,-,-,-
2005-08-25,-,-,-,1512.63,-,-,-
2005-08-26,-,-,-,1515.3,-,-,-
2005-08-29,-,-,-,1566.15,-,-,-
2005-08-30,-,-,-,1590.84,-,-,-
2005-08-31,-,-,-,1625.82,-,-,-
2005-09-01,-,-,-,1648.77,-,-,-
2005-09-02,-,-,-,1642.86,-,-,-
2005-09-05,-,-,-,1651.43,-,-,-
2005-09-06,-,-,-,1654.66,-,-,-
2005-09-08,-,-,-,1663.14,-,-,-
2005-09-09,-,-,-,1646.05,-,-,-
2005-09-12,-,-,-,1661.96,-,-,-
2005-09-13,-,-,-,1674.57,-,-,-
2005-09-14,-,-,-,1670.05,-,-,-
2005-09-15,-,-,-,1698.85,-,-,-
2005-09-16,-,-,-,1718.65,-,-,-
2005-09-19,-,-,-,1732.17,-,-,-
2005-09-20,-,-,-,1699.9,-,-,-
2005-09-21,-,-,-,1643.22,-,-,-
2005-09-22,-,-,-,1524.82,-,-,-
2005-09-23,-,-,-,1514.06,-,-,-
2005-09-26,-,-,-,1581.69,-,-,-
2005-09-27,-,-,-,1590.71,-,-,-
2005-09-28,-,-,-,1593.45,-,-,-
2005-09-29,-,-,-,1556.46,-,-,-
2005-09-30,-,-,-,1522.14,-,-,-
2005-10-03,-,-,-,1551.52,-,-,-
2005-10-04,-,-,-,1572.31,-,-,-
2005-10-05,-,-,-,1564.74,-,-,-
2005-10-06,-,-,-,1539.15,-,-,-
2005-10-07,-,-,-,1530.59,-,-,-
2005-10-10,-,-,-,1514.83,-,-,-
2005-10-11,-,-,-,1497.21,-,-,-
2005-10-13,-,-,-,1485.17,-,-,-
2005-10-14,-,-,-,1438.87,-,-,-
2005-10-17,-,-,-,1410.32,-,-,-
2005-10-18,-,-,-,1407.79,-,-,-
2005-10-19,-,-,-,1347.16,-,-,-
2005-10-20,-,-,-,1300.8,-,-,-
2005-10-21,-,-,-,1312.72,-,-,-
2005-10-24,-,-,-,1321.58,-,-,-
2005-10-25,-,-,-,1321.92,-,-,-
2005-10-26,-,-,-,1322.59,-,-,-
2005-10-27,-,-,-,1302.72,-,-,-
2005-10-28,-,-,-,1265.13,-,-,-
2005-10-31,-,-,-,1298.25,-,-,-
2005-11-01,-,-,-,1332.27,-,-,-
2005-11-02,-,-,-,1335.61,-,-,-
2005-11-07,-,-,-,1368.2,-,-,-
2005-11-08,-,-,-,1391.42,-,-,-
2005-11-09,-,-,-,1389.15,-,-,-
2005-11-10,-,-,-,1406.45,-,-,-
2005-11-11,-,-,-,1432.93,-,-,-
2005-11-14,-,-,-,1433.86,-,-,-
2005-11-16,-,-,-,1454.11,-,-,-
2005-11-17,-,-,-,1456.6,-,-,-
2005-11-18,-,-,-,1456.78,-,-,-
2005-11-21,-,-,-,1440.98,-,-,-
2005-11-22,-,-,-,1430.51,-,-,-
2005-11-23,-,-,-,1441.84,-,-,-
2005-11-24,-,-,-,1455.47,-,-,-
2005-11-25,-,-,-,1463.48,-,-,-
2005-11-26,-,-,-,1470.84,-,-,-
2005-11-28,-,-,-,1477.22,-,-,-
2005-11-29,-,-,-,1463.95,-,-,-
2005-11-30,-,-,-,1455.98,-,-,-
2005-12-01,-,-,-,1460.99,-,-,-
2005-12-02,-,-,-,1464.03,-,-,-
2005-12-05,-,-,-,1460.28,-,-,-
2005-12-06,-,-,-,1472.12,-,-,-
2005-12-07,-,-,-,1482.0,-,-,-
2005-12-08,-,-,-,1493.01,-,-,-
2005-12-09,-,-,-,1511.22,-,-,-
2005-12-12,-,-,-,1517.18,-,-,-
2005-12-13,-,-,-,1513.51,-,-,-
2005-12-14,-,-,-,1512.33,-,-,-
2005-12-15,-,-,-,1505.28,-,-,-
2005-12-16,-,-,-,1512.68,-,-,-
